Trampa,Tau,Error Tau,Pc,Temperatura,Intensidad,Error Intensidad,tph,Máscara,p-valor
"(328, 108)",0.00023116665082386977,1.5759421027929825e-05,0.264016565775389,195,"[112.65788269042969, 48.07618713378906, 52.363243103027344, 125.17857360839844, 149.90640258789062, 318.1080322265625, 401.76934814453125, 532.9442138671875, 520.4285888671875, 546.2274169921875, 533.62158203125, 396.04254150390625, 282.32025146484375, 168.46786499023438, 39.63660430908203, 1.3885421752929688, 11.678569793701172, 1.1221728324890137, 81.72901916503906, 53.76264953613281, 24.01056671142578, 23.69330406188965, 27.302825927734375, 28.09910774230957, 30.743152618408203]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.37687195557354924
"(161, 185)",3.909023407075999e-05,9.95252393919369e-07,0.7896580387058425,195,"[1050.57470703125, 1317.708251953125, 1373.4454345703125, 1486.6910400390625, 1414.396728515625, 1375.6485595703125, 1208.7352294921875, 908.004150390625, 644.7191772460938, 286.58856201171875, 186.46636962890625, 47.10118865966797, 30.93720245361328, 5.8729166984558105, 27.734970092773438, 23.861907958984375, 68.6610107421875, 82.7235107421875, 55.380802154541016, 106.02336883544922, 18.883630752563477, 29.040029525756836, 27.634971618652344, 23.014583587646484, 31.705059051513672]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.2955403563200569
"(789, 22)",3.278277368439236e-05,7.957867550123476e-07,0.8574624136579319,195,"[1301.965576171875, 1485.0224609375, 1591.3662109375, 1582.538330078125, 1500.6805419921875, 1410.351318359375, 1182.886962890625, 771.123046875, 548.072021484375, 293.74835205078125, 89.8763427734375, 18.571428298950195, 6.594493865966797, 30.07321548461914, 83.83927917480469, 69.97068786621094, 44.6351203918457, 60.7336311340332, 0.44077378511428833, 61.358333587646484, 11.672768592834473, 31.586162567138672, 13.574405670166016, 51.845237731933594, 12.29553508758545]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.18566728265071009
"(8, 94)",0.00031323204695398154,1.496996113078216e-05,0.3756953543420663,195,"[193.35549926757812, 200.73944091796875, 188.97454833984375, 125.21934509277344, 273.0663757324219, 363.6285705566406, 402.5714416503906, 625.2696533203125, 679.1807861328125, 707.172607421875, 708.0587768554688, 679.137939453125, 621.122314453125, 376.11383056640625, 315.8770751953125, 60.80342102050781, 40.69642639160156, 50.76026916503906, 24.184078216552734, 74.0032730102539, 33.084075927734375, 34.10892868041992, 64.86800384521484, 72.43839263916016, 22.887203216552734]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.23475713635470263
"(650, 142)",3.9133388519950064e-05,1.1329430406036163e-06,0.694319537640669,195,"[958.91064453125, 1160.5238037109375, 1189.5096435546875, 1266.400146484375, 1324.76220703125, 1158.6004638671875, 1062.95703125, 773.193603515625, 561.3937377929688, 301.46697998046875, 203.24539184570312, 71.35163879394531, 62.586307525634766, 3.966071605682373, 41.8702392578125, 23.951189041137695, 32.92217254638672, 41.63541793823242, 3.3614578247070312, 31.35103988647461, 26.572025299072266, 32.52083206176758, 28.459524154663086, 68.12738037109375, 51.6875]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.554043875483494
"(206, 276)",4.0376115186845564e-05,1.6608922336909277e-06,0.4860413697575486,195,"[626.400390625, 775.283203125, 840.0676879882812, 925.7322998046875, 875.9126586914062, 855.0252685546875, 791.70849609375, 545.8733520507812, 405.0840759277344, 226.8424072265625, 53.47618865966797, 20.08392906188965, 24.865921020507812, 51.28750228881836, 49.860713958740234, 35.21651840209961, 13.159226417541504, 8.771279335021973, 40.40357208251953, 70.53422546386719, 35.538692474365234, 10.287202835083008, 15.098065376281738, 34.665771484375, 20.51324462890625]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.9751928858711999
"(390, 156)",2.9664457452500646e-05,1.4990480480473049e-06,0.42164137682412467,195,"[710.9783935546875, 760.6388549804688, 761.2535400390625, 766.5220336914062, 728.762939453125, 611.3431396484375, 596.83544921875, 324.360107421875, 245.07872009277344, 100.16726684570312, 51.009521484375, 43.38140106201172, 89.47098541259766, 50.47618865966797, 19.92395782470703, 42.092708587646484, 6.827232360839844, 73.47708129882812, 9.295833587646484, 12.790773391723633, 80.93452453613281, 20.621131896972656, 44.65059280395508, 6.683630466461182, 41.25758743286133]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.520582787089943
"(608, 52)",3.83009259362243e-05,1.7261153799153742e-06,0.447732815972658,195,"[551.4251708984375, 726.59912109375, 791.179443359375, 869.4317016601562, 811.7857055664062, 812.7540283203125, 681.13232421875, 505.942138671875, 308.1385498046875, 138.68972778320312, 50.28943634033203, 12.321279525756836, 57.14167022705078, 25.475448608398438, 33.6318473815918, 64.45803833007812, 5.165327072143555, 47.748809814453125, 54.49597930908203, 82.5970230102539, 0.22395896911621094, 63.63883972167969, 28.5590763092041, 52.454315185546875, 37.72559356689453]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.8840695275852372
"(247, 101)",3.4493019369184774e-05,3.1269081932073935e-06,0.22713093495691078,195,"[351.4232177734375, 409.89166259765625, 435.1775207519531, 413.3425598144531, 391.4026794433594, 335.4148864746094, 294.1720275878906, 235.43943786621094, 175.9813995361328, 136.18646240234375, 109.42247009277344, 35.407737731933594, 8.442112922668457, 29.574851989746094, 134.73391723632812, 98.53750610351562, 76.38839721679688, 49.65119171142578, 62.70207977294922, 50.43214416503906, 54.16919708251953, 32.349552154541016, 42.56652069091797, 5.456548690795898, 69.78363037109375]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.14765382504523933
"(463, 194)",1.8434545425469157e-05,1.5261856056837494e-06,0.30092976098278246,195,"[540.2382202148438, 591.061279296875, 552.1005859375, 498.91650390625, 494.4757385253906, 298.7604064941406, 220.49642944335938, 58.86175537109375, 6.863839149475098, 75.1575927734375, 15.447320938110352, 35.34895706176758, 7.1400299072265625, 60.278717041015625, 65.72396087646484, 8.543601989746094, 66.45386505126953, 30.776933670043945, 8.337799072265625, 4.911903381347656, 9.467409133911133, 10.69761848449707, 30.951339721679688, 22.230209350585938, 6.393302917480469]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.9770536000639396
"(82, 114)",0.00022010422842409137,5.44141082445322e-06,0.7284354491641374,195,"[222.77320861816406, 314.3486633300781, 426.8388366699219, 563.935546875, 762.9940185546875, 954.2708740234375, 1095.685791015625, 1308.7259521484375, 1411.937255859375, 1357.8662109375, 1279.905029296875, 986.35791015625, 923.1317138671875, 518.7238159179688, 354.558349609375, 113.75238037109375, 25.643156051635742, 44.10163497924805, 81.47589111328125, 29.768898010253906, 54.6541633605957, 22.750743865966797, 48.279762268066406, 16.102380752563477, 8.279315948486328]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.9171426356203505
